1	8.5117e-01	8.1130e-01	17.9295
2	6.4172e-01	5.7181e-01	22.9132
3	4.0958e-01	3.2790e-01	31.7727
4	2.2634e-01	1.5949e-01	39.2423
5	1.3707e-01	8.6255e-02	49.0074
6	8.4756e-02	4.8932e-02	58.9011
7	5.5000e-02	2.8777e-02	67.5322
8	3.5098e-02	1.6818e-02	78.4339
9	2.5270e-02	1.1458e-02	88.2939
10	1.7126e-02	7.1882e-03	97.9643
11	1.2041e-02	4.8162e-03	107.315
12	9.5112e-03	3.5752e-03	117.028
13	6.8483e-03	2.4395e-03	127.746
14	5.0154e-03	1.6745e-03	138.501
15	3.7314e-03	1.2063e-03	149.307
16	3.0557e-03	9.5094e-04	159.799
17	2.2669e-03	6.9072e-04	171.187
18	1.8046e-03	5.3288e-04	183.6
19	1.5054e-03	4.3070e-04	194.862
20	1.2072e-03	3.3326e-04	207.919
21	1.0031e-03	2.7469e-04	219.977
22	7.6302e-04	2.1199e-04	233.053
23	6.8199e-04	1.8237e-04	246.031
24	5.5433e-04	1.4850e-04	258.428
25	4.6246e-04	1.2337e-04	277.561
26	4.0219e-04	1.0731e-04	288.736
27	3.3465e-04	9.1731e-05	303.113
28	2.7497e-04	7.9474e-05	318.665
29	2.3345e-04	6.9915e-05	334.556
30	2.0018e-04	6.4050e-05	351.119
31	1.7350e-04	5.9501e-05	370.831
32	1.4828e-04	5.6019e-05	384.971
33	1.3324e-04	5.4460e-05	399.179
34	1.2143e-04	5.3113e-05	414.804
35	1.1277e-04	5.2191e-05	433.87
36	1.0880e-04	5.1634e-05	459.451
37	1.0479e-04	5.1306e-05	468.494
38	1.0080e-04	5.1069e-05	490.492
39	9.8055e-05	5.1265e-05	511.164
40	9.6146e-05	5.1317e-05	523.562
