1	6.7854e-01	6.0533e-01	0.652273
2	3.4279e-01	2.6108e-01	0.924124
3	1.3499e-01	8.2114e-02	1.32789
4	5.1580e-02	2.5690e-02	1.67697
5	2.5409e-02	1.0689e-02	2.08396
6	1.3722e-02	5.2241e-03	2.48195
7	7.7825e-03	2.6294e-03	2.81055
8	4.5024e-03	1.3861e-03	3.19789
9	3.0249e-03	8.8862e-04	3.57895
10	1.9010e-03	5.2550e-04	3.92585
11	1.2741e-03	3.5487e-04	4.29648
12	9.2525e-04	2.6708e-04	4.65056
13	7.1472e-04	2.2215e-04	5.05346
14	5.4342e-04	2.0078e-04	5.53155
15	4.2147e-04	1.9387e-04	5.86583
16	3.4292e-04	1.8637e-04	6.27623
17	3.3059e-04	1.8968e-04	6.70684
18	3.1317e-04	1.9071e-04	7.18269
19	3.1014e-04	1.9213e-04	7.91991
20	3.0410e-04	1.9390e-04	8.18893
21	3.0384e-04	1.9605e-04	8.73454
22	2.9919e-04	1.9684e-04	9.20885
23	2.9573e-04	1.9750e-04	9.71989
24	2.9603e-04	1.9809e-04	10.2313
25	2.9447e-04	1.9906e-04	10.7803
26	2.9541e-04	2.0020e-04	11.3687
27	2.9398e-04	2.0068e-04	11.9682
28	2.9411e-04	2.0077e-04	12.5003
29	2.9231e-04	2.0140e-04	13.1172
30	2.8811e-04	2.0143e-04	13.7196
31	2.8755e-04	2.0155e-04	14.6092
32	2.8435e-04	2.0176e-04	15.0403
33	2.8187e-04	2.0137e-04	15.6119
34	2.7990e-04	2.0174e-04	16.2891
35	2.7678e-04	2.0174e-04	17.0231
36	2.7937e-04	2.0210e-04	17.6099
37	2.7383e-04	2.0199e-04	18.3567
38	2.7010e-04	2.0176e-04	19.1063
39	2.6593e-04	2.0179e-04	20.1257
40	2.6512e-04	2.0188e-04	20.66
