1	8.4281e-01	8.0194e-01	0.008241
2	6.0094e-01	5.2397e-01	0.016546
3	3.2749e-01	2.4890e-01	0.027723
4	1.4485e-01	9.6272e-02	0.035554
5	6.8718e-02	3.9809e-02	0.036824
6	2.9120e-02	1.5645e-02	0.036261
7	1.6645e-02	8.0736e-03	0.040806
8	1.1948e-02	6.3551e-03	0.047123
9	8.8210e-03	5.5386e-03	0.053312
10	8.5971e-03	5.6954e-03	0.058795
11	9.3439e-03	5.8755e-03	0.065155
12	8.3143e-03	5.7861e-03	0.071224
13	8.2365e-03	5.8286e-03	0.084627
14	7.7637e-03	5.9245e-03	0.091902
15	7.6604e-03	5.9541e-03	0.098179
16	7.3214e-03	5.9392e-03	0.099509
17	7.4994e-03	5.9849e-03	0.110181
18	7.3765e-03	5.9767e-03	0.116153
19	7.0932e-03	5.9771e-03	0.125034
20	7.1196e-03	5.9776e-03	0.132233
21	7.1278e-03	5.9791e-03	0.139697
22	7.1539e-03	5.9794e-03	0.147721
23	7.1582e-03	5.9848e-03	0.156902
24	7.1582e-03	5.9848e-03	0.166074
25	7.1582e-03	5.9848e-03	0.175716
26	7.1582e-03	5.9848e-03	0.185097
27	7.1582e-03	5.9848e-03	0.195977
28	7.1582e-03	5.9848e-03	0.203315
29	7.1582e-03	5.9848e-03	0.215203
30	7.1582e-03	5.9848e-03	0.225789
31	7.1582e-03	5.9848e-03	0.247497
32	7.1582e-03	5.9848e-03	0.247573
33	7.1582e-03	5.9848e-03	0.259449
34	7.1582e-03	5.9848e-03	0.270409
35	7.1582e-03	5.9848e-03	0.283462
36	7.1582e-03	5.9848e-03	0.294832
37	7.1582e-03	5.9848e-03	0.306354
38	7.1582e-03	5.9848e-03	0.358013
39	7.1582e-03	5.9848e-03	0.348473
40	7.1582e-03	5.9848e-03	0.414649
