1	8.5290e-01	8.1246e-01	0.217036
2	6.2541e-01	5.5447e-01	0.228022
3	3.7979e-01	3.0040e-01	0.311758
4	1.9526e-01	1.3554e-01	0.405396
5	1.0909e-01	6.6304e-02	0.501722
6	6.0026e-02	3.3444e-02	0.602823
7	3.5869e-02	1.8342e-02	0.83884
8	2.0513e-02	9.4512e-03	0.790259
9	1.3314e-02	5.6651e-03	0.885393
10	7.6184e-03	3.1061e-03	1.03815
11	4.9303e-03	1.8818e-03	1.1775
12	3.5313e-03	1.3787e-03	1.16858
13	2.3303e-03	1.0046e-03	1.26448
14	2.0349e-03	8.8634e-04	1.36535
15	1.7028e-03	8.2513e-04	1.46932
16	1.4598e-03	8.2125e-04	1.60416
17	1.4278e-03	8.3574e-04	1.67236
18	1.4093e-03	8.4223e-04	1.79305
19	1.4152e-03	8.6635e-04	1.91004
20	1.4093e-03	8.8107e-04	2.01702
21	1.3905e-03	8.8831e-04	2.13828
22	1.3760e-03	8.9408e-04	2.26161
23	1.3782e-03	9.0101e-04	2.37683
24	1.3370e-03	8.9893e-04	2.49258
25	1.3083e-03	8.9986e-04	2.66043
26	1.2915e-03	9.0287e-04	2.7687
27	1.2954e-03	9.0734e-04	2.9083
28	1.2736e-03	9.1184e-04	3.0393
29	1.2503e-03	9.1394e-04	3.17025
30	1.2156e-03	9.0916e-04	3.32467
31	1.1937e-03	9.1154e-04	3.47763
32	1.1570e-03	9.0858e-04	3.62369
33	1.1374e-03	9.0160e-04	3.75666
34	1.1179e-03	9.0236e-04	3.91289
35	1.1221e-03	9.0763e-04	4.08758
36	1.1341e-03	9.1487e-04	4.4667
37	1.1200e-03	9.1885e-04	4.43893
38	1.1164e-03	9.1731e-04	4.57014
39	1.1066e-03	9.1799e-04	4.7798
40	1.1026e-03	9.1786e-04	4.92396
