1	8.5307e-01	8.1353e-01	3.42411
2	6.3675e-01	5.6723e-01	4.59557
3	4.0342e-01	3.2250e-01	5.83129
4	2.2007e-01	1.5472e-01	7.46722
5	1.3221e-01	8.3057e-02	9.1908
6	8.0613e-02	4.6508e-02	10.9502
7	5.0922e-02	2.6639e-02	12.4328
8	3.1970e-02	1.5306e-02	14.3103
9	2.2285e-02	1.0012e-02	16.1109
10	1.4295e-02	5.8932e-03	18.0222
11	1.0117e-02	3.9438e-03	19.9033
12	7.4685e-03	2.7843e-03	21.7416
13	5.2888e-03	1.8696e-03	24.192
14	3.8296e-03	1.2858e-03	25.9441
15	2.7632e-03	8.9739e-04	28.1155
16	2.1691e-03	6.8792e-04	30.4689
17	1.6311e-03	5.0544e-04	32.5406
18	1.3243e-03	3.9377e-04	34.579
19	1.0551e-03	3.1497e-04	37.2625
20	7.9669e-04	2.4217e-04	39.4779
21	6.1813e-04	1.9390e-04	41.5758
22	5.0732e-04	1.6740e-04	44.2739
23	4.1743e-04	1.4897e-04	46.6293
24	3.5705e-04	1.3894e-04	48.9256
25	3.0334e-04	1.3269e-04	51.9325
26	2.7116e-04	1.2936e-04	54.3716
27	2.5227e-04	1.2694e-04	57.5977
28	2.4656e-04	1.2818e-04	59.921
29	2.4132e-04	1.2839e-04	62.8168
30	2.3148e-04	1.2893e-04	65.9348
31	2.2776e-04	1.3011e-04	69.0074
32	2.2497e-04	1.3154e-04	72.3916
33	2.2459e-04	1.3277e-04	75.4688
34	2.2495e-04	1.3426e-04	78.6937
35	2.2393e-04	1.3585e-04	81.7005
36	2.2373e-04	1.3655e-04	85.2482
37	2.2387e-04	1.3761e-04	88.8146
38	2.2503e-04	1.3853e-04	92.1163
39	2.2443e-04	1.3900e-04	95.8281
40	2.2413e-04	1.3927e-04	99.9644
