1	6.7589e-01	6.0202e-01	0.159604
2	3.3839e-01	2.5718e-01	0.326175
3	1.3028e-01	7.9285e-02	0.332653
4	4.8573e-02	2.4483e-02	0.408622
5	2.2936e-02	9.7224e-03	0.506264
6	1.1013e-02	4.1971e-03	0.595762
7	6.3671e-03	2.2095e-03	0.676141
8	3.4315e-03	1.1217e-03	0.77348
9	2.2014e-03	7.0286e-04	0.858998
10	1.4599e-03	5.2999e-04	0.945135
11	1.0483e-03	4.6576e-04	1.03466
12	7.7835e-04	4.3415e-04	1.11916
13	7.5981e-04	4.4994e-04	1.22517
14	7.2975e-04	4.5528e-04	1.32374
15	7.3371e-04	4.7064e-04	1.42473
16	7.4395e-04	4.8117e-04	1.52697
17	7.4473e-04	4.8764e-04	1.63272
18	7.4169e-04	4.9660e-04	1.7559
19	7.4444e-04	5.0069e-04	1.86785
20	7.3697e-04	5.0530e-04	1.98932
21	7.4204e-04	5.0697e-04	2.08983
22	7.3218e-04	5.0635e-04	2.2192
23	7.1190e-04	5.0762e-04	2.33622
24	7.0334e-04	5.0558e-04	2.46219
25	6.9669e-04	5.0814e-04	2.58696
26	7.1193e-04	5.0832e-04	2.7157
27	6.9417e-04	5.0757e-04	2.87832
28	6.7763e-04	5.0583e-04	2.99119
29	6.6738e-04	5.0690e-04	3.12481
30	6.5781e-04	5.0710e-04	3.2721
31	6.5190e-04	5.0713e-04	3.41387
32	6.3760e-04	5.0772e-04	3.56966
33	6.3232e-04	5.0815e-04	3.71804
34	6.4474e-04	5.0677e-04	3.86076
35	6.3692e-04	5.0664e-04	4.03695
36	6.1805e-04	5.0678e-04	4.18178
37	6.2506e-04	5.0681e-04	4.34732
38	6.2284e-04	5.0655e-04	4.51023
39	6.2278e-04	5.0659e-04	4.6949
40	6.2278e-04	5.0658e-04	4.854
