1	8.5001e-01	8.0859e-01	0.058809
2	6.1362e-01	5.4315e-01	0.067696
3	3.6131e-01	2.8186e-01	0.091781
4	1.7146e-01	1.1556e-01	0.10564
5	8.9615e-02	5.3767e-02	0.126704
6	4.8516e-02	2.5949e-02	0.152721
7	2.5924e-02	1.2183e-02	0.171932
8	1.3409e-02	6.0317e-03	0.195039
9	8.8089e-03	3.9042e-03	0.219947
10	5.9532e-03	2.5970e-03	0.236975
11	4.5408e-03	2.2970e-03	0.271592
12	4.0714e-03	2.1971e-03	0.298283
13	3.8374e-03	2.2067e-03	0.311407
14	3.8205e-03	2.2386e-03	0.335137
15	3.5357e-03	2.2213e-03	0.363372
16	3.4172e-03	2.2763e-03	0.38827
17	3.3291e-03	2.2633e-03	0.416684
18	3.2924e-03	2.2922e-03	0.445918
19	3.2647e-03	2.2831e-03	0.47597
20	3.1922e-03	2.2808e-03	0.551781
21	3.0246e-03	2.2964e-03	0.57533
22	2.9077e-03	2.2991e-03	0.632072
23	2.8479e-03	2.2965e-03	0.613132
24	2.8358e-03	2.3042e-03	0.636325
25	2.6819e-03	2.3001e-03	0.664206
26	2.7245e-03	2.3078e-03	0.701843
27	2.7135e-03	2.3148e-03	0.736424
28	2.6982e-03	2.3106e-03	0.77167
29	2.6396e-03	2.3085e-03	0.805401
30	2.6144e-03	2.3086e-03	0.844493
31	2.6129e-03	2.3070e-03	0.884089
32	2.6130e-03	2.3069e-03	0.924803
33	2.6130e-03	2.3069e-03	0.960709
34	2.6130e-03	2.3069e-03	0.999758
35	2.6129e-03	2.3069e-03	1.04728
36	2.6129e-03	2.3069e-03	1.08602
37	2.6129e-03	2.3069e-03	1.12484
38	2.6129e-03	2.3069e-03	1.16631
39	2.6129e-03	2.3069e-03	1.21234
40	2.6129e-03	2.3069e-03	1.26311
