1	7.7604e-01	6.7627e-01	7.63365
2	4.9388e-01	3.9597e-01	12.375
3	2.3492e-01	1.8245e-01	18.7793
4	9.3335e-02	7.2329e-02	24.2333
5	4.0279e-02	2.8885e-02	29.7101
6	1.8026e-02	1.2450e-02	35.4766
7	8.1444e-03	5.1071e-03	40.6675
8	3.7861e-03	1.9613e-03	46.8802
9	1.8301e-03	9.4085e-04	52.8268
10	1.0326e-03	4.4521e-04	57.6674
11	6.3624e-04	2.6780e-04	63.7411
12	5.4696e-04	1.8974e-04	69.1108
13	3.6746e-04	1.0703e-04	75.6975
14	2.5413e-04	7.2280e-05	81.7387
15	1.9280e-04	5.4737e-05	87.9755
16	1.8955e-04	5.0808e-05	93.8816
17	1.4889e-04	4.0346e-05	100.068
18	1.2084e-04	3.4432e-05	107.04
19	1.2051e-04	3.3560e-05	113.657
20	1.4690e-04	5.9172e-05	121.037
21	1.1964e-04	4.5238e-05	128.345
22	9.1198e-05	3.4021e-05	135.676
23	8.0384e-05	2.8051e-05	143.474
24	6.3344e-05	2.6417e-05	151.151
25	5.6698e-05	2.8743e-05	159.671
26	5.2624e-05	3.0729e-05	168.362
27	6.0753e-05	3.4700e-05	178.228
28	5.6553e-05	3.5845e-05	186.231
29	5.7719e-05	3.6701e-05	195.472
30	5.8396e-05	3.7394e-05	204.347
31	5.8986e-05	3.8157e-05	214.291
32	5.9911e-05	3.8929e-05	224.788
33	6.0646e-05	3.9975e-05	234.828
34	6.1207e-05	4.0919e-05	244.839
35	6.2402e-05	4.2038e-05	255.869
36	6.2982e-05	4.3154e-05	266.469
37	6.4130e-05	4.4345e-05	277.307
38	6.5398e-05	4.5610e-05	288.455
39	6.6151e-05	4.6933e-05	300.649
40	6.7444e-05	4.8349e-05	312.719
